Community By-Name List | Client information,List management,Unique identifier/ HIFIS client ID,Last contact date,Triage and assessment | Assessment type,Location,Assessment completed,months_homeless_year,months_homeless_3years,Date Housing history updated,sleeping_arrangement,Housed,Veteran information | Veteran status,Veteran status confirmed,VAC eligible,gender,Date of birth,age,Head of household,Number of children (age 0-18) to be housed with client,indigenous_identity,Resource matching | Referral agency,Added to By-Name List,Consent obtained,Documents collected,Matched to case management resources,Accepted case management resources,assigned_agency,Matched to housing allowance/rent subsidy resources,Accepted housing allowance/rent subsidy resources,Matched to housing,Accepted housing,Asylum Seeker,chronically_homeless,youth,3.1 Indigenous,institution_transition,3.1.1 Household members active on BNL in the year,3.2 New on BNL (Inflow),3.3 Returned to active status on BNL from any inactive status (excludes from housing),"3.4 Return to homelessness on BNL from housing, 1 or more times (Inflow)",3.5 Become inactive on BNL (Outflow),3.6 & 3.6.1 Moved into housing (any type) (Outflow),4.1 Asssisted through HPP to be housed in Supportive Housing or Long-term Housing (rent supplements or housing allowances),Administrator | Administrator notes | Last Administrator update,Last name,First name,Track changes,By-Name List monthly data | Inactive policy timeframe,May 2025: housed,Reporting period,Reporting period change: All populations,Reporting period change: Chronic criteria only,Reporting period change: Veteran criteria only,Reporting period change: Youth criteria only,Reporting period change: Single adult criteria only,Reporting period change: Family criteria only,Added to By-Name List date,column_59,Housed date,column_61,Data point date,column_63,Reporting month (DNE) | 2026-02-01 00:00:00,Chronic data,Veteran data | CW Brittany,Youth data,Single adult data,Family data,All population data,HPP performance indicators | Households,income_source,referrals,Willowdale,consents,RGI,rent support status
Housed,Housed,,2023-11-01 00:00:00,,Smiths Falls,2023-10-06 00:00:00,2,2,2023-10-06 00:00:00,Hotel and/or motel,2023-11-01 00:00:00,Not a veteran,,,Female,1971-12-02 00:00:00,54,Adult,,,Lanark County Social Services/Housing,2023-10-06 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,,ü,,,,,ü,2023-10-01 00:00:00,Hogan ,Valerie ,Oct 2023: added to BNL,2024-02-29 00:00:00,Inactive,,,,,,,,,October,2023,November,2023,---,---,,---,---,---,Adult,---,---,All populations,---,,,,,,
Housed,Housed,,2023-11-01 00:00:00,,Mississippi Mills,2023-08-01 00:00:00,4,9,2023-10-01 00:00:00,Transitional housing,2023-11-01 00:00:00,,,,Female,1966-06-07 00:00:00,59,Adult,,First Nations: off-reserve,Lanark County Interval House,2023-08-01 00:00:00,Yes,,,,Lanark County Interval House,,,,,,,,ü,,,ü,,,,ü,ü,2023-10-01 00:00:00,Hogan ,Valerie ,Nov 2023: housed,2024-02-29 00:00:00,Inactive,,,,,,,,,August,2023,November,2023,---,---,,---,---,---,Adult,---,Indigenous identity,All populations,---,,,,,,
Housed,Housed,,2025-03-01 00:00:00,,Lanark Highlands,2024-12-13 00:00:00,4,4,2024-12-01 00:00:00,Couch surfing,2025-03-01 00:00:00,Not a veteran,,,female,1998-04-21 00:00:00,28,Adult,,Non-Indigenous,Lanark County Mental Health ,2024-12-13 00:00:00,Yes,,,,Lanark County Mental Health ,,,,,,,,,,,ü,,,,ü,,2025-03-01 00:00:00,Hogan ,Valerie ,"Dec 2024:  added to BNL, single, not chronic March 2025: housed ",2025-06-29 00:00:00,Inactive,,,,,,,,,December,2024,March,2025,---,---,,---,---,---,Adult,---,---,All populations,All populations,ODSP,,,,,
Housed,Housed,,2024-12-01 00:00:00,,Smiths Falls,2024-11-25 00:00:00,8,8,2024-11-01 00:00:00,Unsheltered,2025-02-01 00:00:00,Not a veteran,,,female,2009-03-03 00:00:00,17,Youth,,Non-Indigenous,Lanark County Mental Health ,2024-11-01 00:00:00,Yes,,,,Lanark County Mental Health ,,,,,,ü,ü,,,,ü,,,,,,2024-12-01 00:00:00,Hogan ,Valerie ,"Nov 2024: added to BNL, youth, not chronic Dec 2024: aged into chronic Feb 2025: housed ",2025-03-31 00:00:00,Inactive,2024-12-01 00:00:00,,Aged-in: chronic,,,,,,November,2024,February,2025,December,2024,,Chronic,---,Youth,---,---,---,All populations,All populations,no income ,,,,,
Housed,Housed,,2024-07-01 00:00:00,,Lanark Highlands,2024-05-09 00:00:00,4,4,2024-05-09 00:00:00,Couch surfing,2024-07-01 00:00:00,Not a veteran,,,Male,1954-12-14 00:00:00,71,Adult,,First Nations: off-reserve,Lanark County Social Services/Housing,2024-05-01 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,ü,,,ü,,,,,,2024-05-01 00:00:00,Hogan ,Valerie ,"May 2024:  added to BNL, adult not chronic",2024-10-29 00:00:00,Inactive,,,,,,,,,May,2024,July,2024,---,---,,---,---,---,Adult,---,Indigenous identity,All populations,---,OAS/ CPP,,,,,
Inactive,Awaiting match,,2022-01-21 00:00:00,,,,7,7,2022-02-21 00:00:00,,,,,,Male,2001-11-02 00:00:00,24,Adult,,,Cornerstone Landing Youth Services,2021-09-29 00:00:00,Yes,2021-09-29 00:00:00,,,Cornerstone Landing Youth Services,,,,,,,,,,,,,,,,,2022-02-22 00:00:00,Coutts,Brooke,Cornerstone-EH,2022-05-21 00:00:00,Inactive,,,,,,,,,September,2021,---,---,---,---,,Chronic,---,---,Adult,---,---,All populations,---,,,,,,
Inactive,Documents needed,,2025-04-30 00:00:00,,Smiths Falls,2025-04-03 00:00:00,3,3,2025-04-30 00:00:00,Hotel and/or motel,,Not a veteran,,,male,2000-11-12 00:00:00,25,Youth,,Non-Indigenous,Lanark Leeds Grenville Mental Health and Addictions,2025-04-03 00:00:00,Yes,,,,Lanark County Mental Health ,,,,,,,ü,,,1,ü,,,ü,,,2025-06-01 00:00:00,Hogan ,Valerie ,"April 2025:  added to BNL, youth not chronic June 2025: became inactive, left community",2025-08-28 00:00:00,Inactive,2025-06-01 00:00:00,Moved to inactive: left community,,,,,,,April,2025,---,---,June,2025,,---,---,Youth,---,---,---,All populations,All populations,EI,,,,,
Inactive,Documents needed,,2023-07-01 00:00:00,,Carleton Place,2023-03-01 00:00:00,8,15,2023-03-01 00:00:00,Hotel and/or motel,,,,,male,1978-11-06 00:00:00,47,Family,2,Non-Indigenous,Lanark County Social Services/Housing,2023-03-01 00:00:00,Yes,,,,Other,,,,,,ü,,,,,ü,,,,,,2023-03-01 00:00:00,Hogan ,Valerie ,"Jul 27/23: inactive, unable to contact",2023-10-29 00:00:00,Inactive,2023-07-27 00:00:00,Moved to inactive: lost contact,,,,,,,March,2023,---,---,July,2023,,Chronic,---,---,---,Family,---,All populations,---,,,,,,
Inactive,Documents needed,,2025-07-01 00:00:00,,Smiths Falls,2024-06-12 00:00:00,12,25,2025-03-01 00:00:00,Couch surfing,,Not a veteran,,,Male,1994-10-25 00:00:00,31,Family,,Non-Indigenous,Lanark Leeds Grenville Mental Health and Addictions,2024-06-01 00:00:00,Yes,,,,Lanark Leeds Grenville Mental Health and Addictions,,,,,,ü,,,,2,,ü,,,,,2025-09-01 00:00:00,Hogan ,Valerie ,"June 2024: added to BNL, chronic single adut Jan 2025: inactive: unable to contact  March 2025: re-activated .  Chronic family Sept 2025: unable to contact",2025-10-29 00:00:00,Inactive,2025-09-01 00:00:00,Moved to inactive: lost contact,,,,,,,June,2024,---,---,September,2025,,Chronic,---,---,---,Family,---,All populations,0.5,ODSP ,HBCM,,2024-10-01 00:00:00,"2023-07-21. Eligible w/ LP.  Annual update outstanding July 2025.  Annual update outstanding July 2025.  Package sent to Lavtar aug 29. Update submitted  Aug 29, 2025",not on waitlist 
Housed,Housed,,2024-04-01 00:00:00,,Carleton Place,2024-02-16 00:00:00,2,2,2024-02-16 00:00:00,Couch surfing,2024-05-01 00:00:00,Not a veteran,,,Male,1980-08-02 00:00:00,45,Family,,Non-Indigenous,Lanark County Mental Health ,2024-02-16 00:00:00,Yes,,,,Lanark County Mental Health ,,,,,,,,,,,ü,,,,,ü,2024-05-01 00:00:00,Hogan ,Valerie ,"Feb 2024: added to BNL, family, not chronic. May 2024: housed",2024-07-30 00:00:00,Inactive,,,,,,,,,February,2024,May,2024,---,---,,---,---,---,---,Family,---,All populations,---,ODSP,HBCM,,,,
Housed,Housed,,2024-12-01 00:00:00,,Carleton Place,2024-11-21 00:00:00,5,5,2024-11-21 00:00:00,Couch surfing,2025-02-01 00:00:00,Not a veteran,,,male,1985-07-30 00:00:00,40,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2024-11-21 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,,ü,,,,ü,,2025-02-01 00:00:00,Hogan ,Valerie ,"Added to BNL, single not chronic Feb 2025: housed ",2025-03-31 00:00:00,Inactive,,,,,,,,,November,2024,February,2025,---,---,,---,---,---,Adult,---,---,All populations,---,OW ,,,,,
Inactive,Documents needed,,2025-06-30 00:00:00,,Smiths Falls,2025-06-30 00:00:00,6,6,2025-06-30 00:00:00,Couch surfing,,Not a veteran,,,male,1961-09-12 00:00:00,64,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2025-06-30 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,,,,2025-09-01 00:00:00,Hogan ,Valerie ,"June 2025;  added to BNL, single, not chronic Sept 2025: aged into chronic, lost contact ",2025-10-28 00:00:00,Inactive,2025-09-01 00:00:00,Moved to inactive: lost contact,Aged-in: chronic,,,,,,June,2025,---,---,September,2025,,Chronic,---,---,Adult,---,---,All populations,All populations,OAS/CPP,,,,,
Inactive,Documents needed,,2024-03-01 00:00:00,,Carleton Place,2023-04-17 00:00:00,12,16,2023-08-28 00:00:00,Declined,,,,,Female,1992-05-21 00:00:00,33,Family,4+,Non-Indigenous,Lanark County Interval House,2023-04-17 00:00:00,Yes,,,,Lanark County Interval House,,,,,,ü,,,,,ü,,,,,,2024-03-01 00:00:00,Hogan ,Valerie ,OW. March 2024: inactive ,2024-06-29 00:00:00,Inactive,2024-03-01 00:00:00,Moved to inactive: lost contact,,,,,,,April,2023,---,---,March,2024,,Chronic,---,---,---,Family,---,All populations,---,,,,2025-07-30 00:00:00,not in system,
Housed,Housed,,2025-10-01 00:00:00,,Carleton Place,2024-05-10 00:00:00,12,18,2025-07-01 00:00:00,Permanent and/or long-term housing,2025-10-01 00:00:00,Not a veteran,,,Male,1986-12-27 00:00:00,39,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2024-05-01 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,,ü,ü,2024-10-01 00:00:00,Hogan ,Valerie ,"May 2024: added to BNL, adult not chronic Oct 2024: became chronic Oct 2025: housed ",2026-01-29 00:00:00,Inactive,2024-10-01 00:00:00,,Aged-in: chronic,,,,,,May,2024,October,2025,October,2024,,Chronic,---,---,Adult,---,---,All populations,1,OW ,HBCM,refused Willowdale Sept 2024,,,
Housed,Housed,,2024-09-01 00:00:00,,Carleton Place,2023-04-26 00:00:00,12,27,2023-10-01 00:00:00,Unsheltered,2024-09-01 00:00:00,,,,Male ,1950-05-23 00:00:00,75,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2023-04-26 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,,ü,,,,,,2024-09-01 00:00:00,Hogan ,Valerie ,Sept 2024: housed in RGI housing ,2024-12-30 00:00:00,Inactive,,,,,,,,,April,2023,September,2024,---,---,,Chronic,---,---,Adult,---,---,All populations,---,OAS/CPP,,discuss willowdale,,,
Housed,Housed,,2025-06-01 00:00:00,,Smiths Falls,2025-01-01 00:00:00,11,11,2025-01-01 00:00:00,Permanent and/or long-term housing,2025-06-01 00:00:00,Not a veteran,,,female,1985-04-25 00:00:00,41,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2025-01-01 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,,ü,,2025-06-01 00:00:00,Hogan ,Valerie ,"Jan 2025:  added to BNL, chronic single June 2025: housed ",2025-09-29 00:00:00,Inactive,,,,,,,,,January,2025,June,2025,---,---,,Chronic,---,---,Adult,---,---,All populations,All populations,ODSP ,,,,,
Housed,Housed,,2024-12-01 00:00:00,,Smiths Falls,2024-09-24 00:00:00,10,19,2024-09-24 00:00:00,Unsheltered,2025-01-01 00:00:00,Not a veteran,,,male ,2006-03-23 00:00:00,20,Youth,,Non-Indigenous,Lanark County Social Services/Housing,2024-09-24 00:00:00,Yes,,,,Cornerstone Landing,,,,,,ü,ü,,,,ü,,,,ü,,2025-01-01 00:00:00,Hogan ,Valerie ,"Sept 2024:  added to BNL, single youth chronic Dec 2024:  changed from couch surfing to unsheltered Jan 2025:  renting a room in Smitsh Falls",2025-03-31 00:00:00,Inactive,,,,,,,,,September,2024,January,2025,---,---,,Chronic,---,Youth,---,---,---,All populations,---,OW ,,,,,
Inactive,Documents needed,,2025-05-01 00:00:00,,Perth,2025-03-03 00:00:00,3,3,2025-05-01 00:00:00,Hotel and/or motel,,Not a veteran,,,female,1985-03-20 00:00:00,41,Family,1,Non-Indigenous,Lanark County Social Services/Housing,2025-03-03 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,2,ü,,,ü,,,2025-03-01 00:00:00,Hogan ,Valerie ,"March 2025:  added to BNL: family, not chronic",2025-08-29 00:00:00,Inactive,2025-05-01 00:00:00,Moved to inactive: left community,,,,,,,March,2025,---,---,May,2025,,---,---,---,---,Family,---,All populations,All populations,ODSP ,,,,,
Housed,Housed,,2024-07-01 00:00:00,,Lanark Highlands,2024-03-11 00:00:00,5,5,2024-03-11 00:00:00,Hotel and/or motel,2024-07-01 00:00:00,Not a veteran,,,Male,1980-11-21 00:00:00,45,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2024-03-01 00:00:00,Yes,,,,Lanark County Mental Health ,,,,,,,,,,,ü,,,,ü,ü,2024-07-01 00:00:00,Hogan ,Valerie ,March 2024:  added to BNL  July 2024: Housed,2024-10-29 00:00:00,Inactive,,,,,,,,,March,2024,July,2024,---,---,,---,---,---,Adult,---,---,All populations,---,ODSP,HBCM,willowdale,,,
Housed,Housed,,2025-06-01 00:00:00,,Smiths Falls,2024-12-17 00:00:00,7,7,2024-12-01 00:00:00,Permanent and/or long-term housing,2025-06-01 00:00:00,Not a veteran,,,female,1965-08-19 00:00:00,60,Family,,Non-Indigenous,Lanark County Mental Health ,2024-12-17 00:00:00,Yes,,,,Lanark County Mental Health ,,,,,,ü,,,,2,ü,,,,ü,,2025-06-01 00:00:00,Hogan ,Valerie ,"Dec 2024:  added to BNL, family not chronic May 2025: became chronic June 2025: housed ",2025-09-29 00:00:00,Inactive,2025-05-01 00:00:00,,Aged-in: chronic,,,,,,December,2024,June,2025,May,2025,,Chronic,---,---,---,Family,---,All populations,All populations,ODSP,,,,,
Housed,Housed,,2023-09-01 00:00:00,,Perth,2023-07-11 00:00:00,8,9,2023-10-01 00:00:00,seasonal housing,2023-10-01 00:00:00,,,,Female,1964-01-26 00:00:00,62,Adult,,,Lanark County Social Services/Housing,2023-07-12 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,,ü,,,,ü,,2023-10-01 00:00:00,Hogan ,Valerie ,Aug 2023: became chronic  Oct : housed until May 2024.,2023-12-30 00:00:00,Inactive,2023-08-01 00:00:00,,Aged-in: chronic,,,,,,July,2023,October,2023,August,2023,,Chronic,---,---,Adult,---,---,All populations,---,,,,,,
Housed,Housed,,2022-10-20 00:00:00,,,2022-05-19 00:00:00,12,16,2022-10-24 00:00:00,Shelter,2022-10-01 00:00:00,,,,Female,1985-07-31 00:00:00,40,Adult,,,Lanark County Interval House,2022-05-19 00:00:00,Yes,2022-05-19 00:00:00,,,Lanark County Interval House,,,,,,,,,,,,ü,,,,,2022-05-31 00:00:00,Hogan,Valerie,"Was living at IH, moved to Aboriginal Housing effective Oct 1",2023-02-17 00:00:00,Inactive,2022-10-01 00:00:00,Returned from inactive,,,,,,,May,2022,October,2022,October,2022,,Chronic,---,---,Adult,---,---,All populations,---,,,,,,
Inactive,Documents needed,,2024-04-01 00:00:00,,Perth,2024-04-04 00:00:00,2,2,2024-04-01 00:00:00,Hotel and/or motel,,Not a veteran,,,m,1989-03-27 00:00:00,37,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2024-04-01 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,,ü,,,,,,2024-05-01 00:00:00,Hogan ,Valerie ,"April 2024:  added to BNL, single not chronic ",2024-07-30 00:00:00,Inactive,2024-05-01 00:00:00,Moved to inactive: left community,,,,,,,April,2024,---,---,May,2024,,---,---,---,Adult,---,---,All populations,---,ODSP,,,,,
Housed,Housed,,2023-06-01 00:00:00,,Carleton Place,2023-04-25 00:00:00,12,26,2023-06-01 00:00:00,Unsheltered,2023-06-01 00:00:00,,,,Female,1996-08-07 00:00:00,29,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2023-04-25 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,,ü,,,,ü,,2023-06-01 00:00:00,Hogan ,Valerie ,"Apr: 25: OW. June 2023: secured room rental, no HPP or BNL funds issued",2023-09-29 00:00:00,Inactive,,,,,,,,,April,2023,June,2023,---,---,,Chronic,---,---,Adult,---,---,All populations,---,,,,,,
Housed,Housed,,2025-04-01 00:00:00,,Smiths Falls,2025-03-17 00:00:00,2,2,2025-03-01 00:00:00,Hotel and/or motel,2025-04-01 00:00:00,Not a veteran,,,Female,1965-06-01 00:00:00,60,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2025-03-01 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,1,ü,,,ü,ü,,2025-04-01 00:00:00,Hogan ,Valerie ,"March 2025: added to BNL, not chronic single April 2025: Housed ",2025-07-30 00:00:00,Inactive,,,,,,,,,March,2025,April,2025,,---,,---,---,---,Adult,---,---,All populations,All populations,ODSP,,,2024-07-22 00:00:00,cancelled,
Housed,Housed,,2025-09-01 00:00:00,,Smiths Falls,2025-08-08 00:00:00,1,1,2025-08-25 00:00:00,Permanent and/or long-term housing,2025-09-01 00:00:00,Not a veteran,,,male,1996-10-16 00:00:00,29,Adult,,Non-Indigenous,Lanark County Mental Health ,2025-08-08 00:00:00,Yes,,,,Lanark County Mental Health ,,,,,,,,,,1,ü,,,,ü,,2025-09-01 00:00:00,Hogan ,Valerie ,"Aug 2025: added to BNL, single, not chronic Sept 2025: housed ",2025-12-30 00:00:00,Inactive,,,,,,,,,August,2025,September,2025,---,---,,---,---,---,Adult,---,---,All populations,All populations,ODSP,,,,,
Inactive,Documents needed,,2025-08-01 00:00:00,,Smiths Falls,2025-07-07 00:00:00,2,3,2025-07-01 00:00:00,Couch surfing,,Not a veteran,,,female,1996-10-02 00:00:00,29,Family,,Non-Indigenous,Lanark County Social Services/Housing,2025-07-07 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,2,ü,,,ü,,,2025-08-01 00:00:00,Hogan ,Valerie ,"July 2025:  added to BNL, family not chronic Aug 2025: became inactive, left the community ",2025-11-29 00:00:00,Inactive,2025-08-01 00:00:00,Moved to inactive: left community,,,,,,,July,2025,---,---,August,2025,,---,---,---,---,Family,---,All populations,All populations,OW,,,,,
Housed,Housed,,2025-08-20 00:00:00,,Smiths Falls,2025-08-20 00:00:00,1,1,2025-08-20 00:00:00,Permanent and/or long-term housing,2025-09-01 00:00:00,Not a veteran,,,male,1985-01-16 00:00:00,41,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2025-08-20 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,1,ü,,,,,,2025-09-01 00:00:00,Hogan ,Valerie ,"Aug 2025:  added to BNL, single, not chronic Sept 2025: Housed ",2025-12-18 00:00:00,Inactive,,,,,,,,,August,2025,September,2025,---,---,,---,---,---,Adult,---,---,All populations,All populations,OW,,,2024-01-19 00:00:00,,
Actively homeless,Documents needed,,2026-02-01 00:00:00,,Perth,2025-06-16 00:00:00,9,9,2025-06-16 00:00:00,Couch surfing,,Not a veteran,,,female,1961-02-19 00:00:00,65,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2025-06-16 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,,,,2025-11-01 00:00:00,Hogan ,Valerie ,"June 2025:  added to BNL, single not chronic Nov 2025: became chronic",2026-06-01 00:00:00,Actively homeless,2025-11-01 00:00:00,,Aged-in: chronic,,,,,,June,2025,---,---,November,2025,,Chronic,---,---,Adult,---,---,All populations,All populations,CPP-D  ~$1800.00/month ,"LCMH - June 16, 2025",,,,
Housed,Housed,,2024-05-01 00:00:00,,Almonte,2023-12-06 00:00:00,7,7,2023-12-01 00:00:00,Couch surfing,2024-06-01 00:00:00,Not a veteran,,,Male,1956-04-11 00:00:00,70,Adult,,,Lanark County Social Services/Housing,2023-12-01 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,,ü,,,,,ü,2024-06-01 00:00:00,Hogan ,Valerie ,"Dec 2023: added to BNL, adult, not chronic  May 2024: aged in chronic June 2024: housed",2024-08-29 00:00:00,Inactive,2024-05-01 00:00:00,,Aged-in: chronic,,,,,,December,2023,June,2024,May,2024,,Chronic,---,---,Adult,---,---,All populations,---,OAS/CPP,HBCM,,,,
Inactive,Documents needed,,2025-03-01 00:00:00,,Perth,2025-03-12 00:00:00,12,25,2025-03-12 00:00:00,Shelter,,Not a veteran,,,male,1984-02-27 00:00:00,42,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2025-03-12 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,,,,2025-03-01 00:00:00,Hogan ,Valerie ,"March 2025:  added to BNL, single chronic",2025-06-29 00:00:00,Inactive,2025-04-01 00:00:00,Moved to inactive: left community,,,,,,,March,2025,---,---,April,2025,,Chronic,---,---,Adult,---,---,All populations,All populations,ODSP ,,,2025-05-28 00:00:00,not in system,not on list
Housed,Housed,,2023-10-01 00:00:00,,Smiths Falls,2023-08-25 00:00:00,3,3,2023-10-01 00:00:00,Hotel and/or motel,2023-10-01 00:00:00,,,,Female ,1980-12-20 00:00:00,45,Family,,,Lanark County Social Services/Housing,2023-08-25 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,,ü,,,,ü,,2023-10-01 00:00:00,Hogan ,Valerie ,housed Oct 1,2024-01-29 00:00:00,Inactive,,,,,,,,,August,2023,October,2023,---,---,,---,---,---,---,Family,---,All populations,---,,,,,,
Actively homeless,Documents needed,,2026-01-01 00:00:00,,Perth,2023-09-14 00:00:00,12,31,2023-09-14 00:00:00,Transitional housing,,Not a veteran,,,Male,2003-12-13 00:00:00,22,Youth,,,Lanark County Mental Health ,2023-09-14 00:00:00,Yes,,,,Lanark County Mental Health ,,,,,,ü,ü,,,1,ü,,,,ü,ü,2024-10-01 00:00:00,Hogan ,Valerie ,"April 2024: became inactive, moved to another municipality Sept 2024: returned from ianactive  Oct 2024:housed",2026-05-01 00:00:00,Actively homeless,2025-03-01 00:00:00,Returned from housing,,,,,,,September,2023,---,---,March,2025,,Chronic,---,Youth,---,---,---,All populations,1,OW,,,2025-03-25 00:00:00,active,
Housed,Housed,,2022-01-21 00:00:00,,,,12,12,2022-01-21 00:00:00,,2022-02-01 00:00:00,,,,Female,1985-12-07 00:00:00,40,Adult,,,Lanark County Interval House,2021-09-28 00:00:00,Yes,2021-09-28 00:00:00,,,Lanark County Interval House,,,,,,,,,,,,,,,,,2021-09-28 00:00:00,Coutts,Brooke,"LCIH- KA no update, Look into 7 Arther ",2022-05-21 00:00:00,Inactive,,,,,,,,,September,2021,February,2022,---,---,,Chronic,---,---,Adult,---,---,All populations,---,,,,2024-12-01 00:00:00,"Applied March 7/2025. Waiting on NOA. Deadline: June 7/2025. NOA received.  Application active, referred to local piority  Aug 29, 2025.",
Inactive,Documents needed,,2023-07-01 00:00:00,,Carleton Place,2023-04-21 00:00:00,4,4,2023-07-01 00:00:00,Couch surfing,,,,,Female ,1994-09-15 00:00:00,31,Family,2,Non-Indigenous,Lanark County Interval House,2023-04-21 00:00:00,Yes,,,,Lanark County Interval House,,,,,,ü,,,,,ü,,,,ü,,2023-07-01 00:00:00,Hogan ,Valerie ,Aug 3: inactive - left municipality  ,2023-10-29 00:00:00,Inactive,2023-07-01 00:00:00,Moved to inactive: left community,,,,,,,April,2023,---,---,July,2023,,---,---,---,---,Family,---,All populations,---,,,,2024-06-24 00:00:00,"submitted May 10, 2025.Waiting on NOA. Deadline: Aug 10/2025. Haven't rceived docs, not cancelled yet.",not on waitlist 
Housed,Housed,,2026-02-01 00:00:00,,Smiths Falls,2024-09-16 00:00:00,12,36,2024-09-16 00:00:00,Couch surfing,2026-02-01 00:00:00,Not a veteran,,,female,1975-03-04 00:00:00,51,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2024-09-16 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,ü,ü,ü,2024-09-01 00:00:00,Hogan ,Valerie ,Sept 2024:  added to BNL: single chronic Oct 2024: housed ,2026-06-01 00:00:00,Actively homeless,2025-03-01 00:00:00,Returned from housing,,,,,,,September,2024,February,2026,March,2025,,Chronic,---,---,Adult,---,---,All populations,1,OW,,,2024-09-16 00:00:00,The last month's rent will not be issued any quicker,
Inactive,Documents needed,,2024-08-12 00:00:00,,Smiths Falls,2024-08-12 00:00:00,7,7,2024-08-12 00:00:00,Couch surfing,,Not a veteran,,,male ,1968-02-21 00:00:00,58,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2024-08-12 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,,ü,,,,,,2024-10-01 00:00:00,Hogan ,Valerie ,"Aug 2024: added to BNL, adult not chronic   Sept 2024: became chronic Oct 2024:  became inactive moved to another municipality ",2024-12-10 00:00:00,Inactive,2024-10-01 00:00:00,Moved to inactive: left community,,,,,,,August,2024,---,---,October,2024,,Chronic,---,---,Adult,---,---,All populations,---,ODSP ,,,,,
Inactive,Documents needed,,2026-01-01 00:00:00,,Smiths Falls,2025-02-10 00:00:00,12,12,2025-02-10 00:00:00,Transitional housing,,Not a veteran,,,male,1971-12-26 00:00:00,54,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2025-02-10 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,,,,2026-01-01 00:00:00,Hogan ,Valerie ,"Feb 2025: added to BNL, adult not chronicJan 2026:  inactive, leftthe community ",2026-05-01 00:00:00,Actively homeless,2026-01-01 00:00:00,Moved to inactive: left community,,,,,,,February,2025,---,---,January,2026,,Chronic,---,---,Adult,---,---,All populations,All populations,OW,,,,,
Housed,Housed,,2025-08-01 00:00:00,,Carleton Place,2025-03-25 00:00:00,6,6,2025-03-01 00:00:00,Permanent and/or long-term housing,2025-08-01 00:00:00,Not a veteran,,,male,1995-03-25 00:00:00,31,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2025-03-01 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,,,,2025-08-01 00:00:00,Hogan ,Valerie ,March 2025:  added to BNL single not chronic  Aug 2025:  aged into chronic Aug 2025: housed ,2025-11-29 00:00:00,Inactive,2025-08-01 00:00:00,,Aged-in: chronic,,,,,,March,2025,August,2025,August,2025,,Chronic,---,---,Adult,---,---,All populations,All populations,ODSP ,,,,,
